building_id,location_rating_MIKRAT_W,location_rating_IMAGE_W,location_rating_FZ_W,location_rating_DL_W,location_rating_NASE_W_DOM,location_rating_FGFRQZ
6183,3.2,4.0,3.0,5.0,9.0,3.0
7160,2.7,1.2,2.9,4.0,1.0,1.0
6334,4.0,4.1,3.0,5.0,9.0,1.0
3054,4.2,4.1,3.0,3.0,9.0,2.0
2273,4.6,4.0,4.0,4.0,9.0,1.0
130,3.4,3.0,4.0,4.0,9.0,1.0
3030,3.0,3.0,3.1,2.0,6.0,1.0
995,3.1,4.0,3.1,2.0,9.0,1.0
1880,2.7,3.0,4.0,4.1,6.0,1.0
1535,3.9,3.9,4.0,4.0,9.0,1.0
607,3.1,3.0,3.0,2.0,9.0,1.0
1708,3.3,3.0,4.0,2.0,4.0,1.0
84,3.5,2.9,3.0,4.1,2.0,1.0
937,3.0,1.2,4.0,4.0,9.0,1.0
17047,3.3,4.0,4.0,2.9,9.0,4.0
2372,4.4,4.1,3.0,3.0,9.0,1.0
5596,3.6,3.0,3.0,4.1,9.0,2.0
5569,3.1,3.0,4.0,2.0,9.0,1.0
5310,3.4,3.1,3.0,5.0,9.0,1.0
2502,4.0,4.1,3.0,5.0,9.0,4.0
592,3.8,3.9,4.0,2.1,5.0,1.0
2798,4.1,4.1,4.0,4.0,8.0,1.0
8,4.1,4.1,4.0,4.1,9.0,2.0
3431,4.1,4.1,4.0,3.0,9.0,1.0
2790,4.2,3.0,4.0,5.0,9.0,1.0
2444,3.6,3.0,3.0,3.9,4.0,1.0
16978,3.5,3.0,4.0,2.0,9.0,1.0
17929,3.3,2.9,3.1,4.0,5.0,2.0
18015,3.2,4.0,4.9,4.0,9.0,1.0
2266,3.8,3.0,3.9,4.0,2.0,1.0
707,3.9,4.1,4.0,4.1,9.0,2.0
792,3.4,2.9,5.0,4.1,3.0,2.0
120,3.3,3.0,4.9,4.9,3.0,1.0
818,3.0,3.0,4.0,2.9,9.0,1.0
1882,3.5,3.0,4.0,4.9,9.0,1.0
3396,3.1,3.1,3.0,4.0,1.0,1.0
813,2.9,3.0,4.0,3.9,1.0,1.0
683,2.6,1.1,3.0,1.9,1.0,1.0
3307,3.4,3.1,3.9,1.0,9.0,1.0
2834,3.8,4.0,4.0,4.1,9.0,4.0
2334,2.9,1.2,4.1,4.9,4.0,1.0
462,3.3,3.0,4.0,2.0,9.0,1.0
1231,3.6,2.9,4.0,4.0,2.0,1.0
15966,3.5,1.1,4.0,5.0,1.0,1.0
1471,3.6,3.0,4.1,4.9,9.0,2.0
2019,3.0,1.2,4.0,2.0,3.0,1.0
3340,3.7,3.1,4.9,4.0,6.0,1.0
1911,3.3,3.0,3.9,1.0,9.0,1.0
2195,4.1,3.1,4.0,4.0,9.0,1.0
18228,3.1,3.1,4.0,2.9,9.0,3.0
3245,3.3,3.0,4.0,2.0,6.0,1.0
2002,3.7,1.0,2.0,4.9,3.0,1.0
493,3.9,4.0,4.0,2.9,9.0,2.0
1000,3.8,4.1,3.1,3.0,7.0,1.0
5281,3.9,4.0,4.0,4.9,5.0,2.0
769,3.2,1.2,4.1,4.0,1.0,2.0
18277,3.1,4.0,3.0,1.0,9.0,1.0
5008,4.2,4.0,3.0,5.0,6.0,3.0
1307,4.1,4.0,4.0,5.0,9.0,3.0
6076,3.2,4.0,4.0,4.0,9.0,1.0
511,3.7,2.9,4.1,2.0,3.0,1.0
7472,4.1,3.9,5.0,3.9,6.0,1.0
2283,3.5,4.0,3.1,1.0,7.0,1.0
1418,3.1,3.0,4.0,2.9,7.0,1.0
803,3.0,3.0,4.9,4.0,5.0,3.0
2249,3.3,4.0,4.0,4.0,9.0,1.0
7482,4.1,3.9,5.0,4.0,6.0,1.0
1107,3.3,3.1,3.0,1.0,6.0,1.0
1563,3.2,3.0,4.0,4.0,9.0,2.0
485,3.5,3.0,4.0,4.0,1.0,1.0
7410,3.0,1.1,1.0,3.9,1.0,1.0
1466,3.0,1.2,3.0,1.9,1.0,1.0
440,3.1,3.0,3.0,3.0,3.0,1.0
1530,3.7,2.9,4.0,3.9,6.0,1.0
2247,2.7,1.1,5.0,4.0,1.0,1.0
6014,2.8,1.2,3.9,3.0,2.0,1.0
137,3.3,3.0,4.0,1.9,7.0,1.0
1565,3.7,3.0,3.9,4.0,1.0,1.0
4901,4.1,4.1,3.0,5.0,9.0,3.0
16696,3.6,3.0,2.0,3.9,4.0,1.0
648,3.5,1.2,4.0,5.0,2.0,1.0
2995,3.2,3.0,3.0,2.1,9.0,1.0
4967,3.1,4.0,3.0,3.0,9.0,3.0
6657,4.0,3.9,3.0,5.0,,1.0
7240,3.2,3.0,2.9,2.0,3.0,1.0
3162,4.1,4.1,4.1,3.0,9.0,2.0
2449,3.5,3.0,3.9,2.1,7.0,1.0
1976,2.7,1.2,4.0,4.0,2.0,3.0
3426,4.2,4.1,3.9,2.0,8.0,2.0
5276,3.9,4.0,4.0,5.0,9.0,3.0
7470,4.1,4.0,5.0,3.9,6.0,1.0
1665,3.0,3.0,2.0,3.0,3.0,1.0
2315,3.1,3.0,3.0,2.0,3.0,1.0
1430,4.2,4.1,4.9,5.0,9.0,4.0
6275,2.7,1.2,4.0,1.0,9.0,1.0
1360,2.7,1.2,3.1,4.0,1.0,1.0
1795,2.9,4.0,3.1,1.9,9.0,1.0
911,3.5,3.1,3.0,4.0,9.0,2.0
502,3.1,3.1,3.1,3.0,9.0,1.0
2294,4.1,4.1,4.0,4.1,9.0,1.0
513,3.8,3.0,4.1,2.0,6.0,1.0
15089,3.9,4.0,4.0,4.1,9.0,1.0
15449,3.8,3.9,3.0,3.0,9.0,1.0
362,4.7,4.1,4.0,5.0,9.0,5.0
2226,4.0,4.0,3.1,3.9,9.0,1.0
1444,3.0,2.9,3.0,1.9,2.0,1.0
1355,2.7,1.2,4.0,4.0,1.0,1.0
2991,3.3,4.0,4.0,2.9,9.0,2.0
2363,2.4,1.2,3.9,2.0,3.0,1.0
1861,3.1,2.9,4.0,1.0,6.0,1.0
1457,3.1,3.0,3.0,4.0,2.0,1.0
933,3.0,1.0,4.0,4.0,2.0,1.0
3319,3.6,4.0,4.9,5.0,9.0,4.0
3391,3.2,4.1,3.1,2.1,9.0,1.0
71,4.4,4.1,4.0,5.0,8.0,1.0
1127,4.3,5.0,4.0,1.0,9.0,1.0
321,3.4,4.1,4.0,4.9,8.0,3.0
1030,2.8,1.0,3.1,2.0,2.0,1.0
2202,3.7,4.0,4.9,4.1,8.0,1.0
411,3.2,2.9,4.0,2.0,5.0,1.0
1080,3.5,2.9,4.0,4.0,1.0,1.0
1555,3.1,4.1,2.0,4.1,9.0,4.0
7335,2.8,1.0,3.0,2.0,2.0,1.0
1636,3.4,3.0,3.9,4.0,5.0,1.0
1147,2.6,1.1,4.0,2.1,,1.0
2979,4.2,4.0,4.0,5.0,3.0,5.0
3016,3.4,3.0,4.1,3.9,9.0,1.0
1173,3.9,4.0,4.9,4.0,9.0,2.0
3287,3.4,3.0,3.9,1.0,6.0,1.0
2964,3.5,4.1,4.0,5.0,9.0,3.0
6972,4.1,4.0,3.0,5.0,9.0,2.0
2887,4.0,4.1,3.0,5.0,9.0,1.0
5563,3.2,3.0,4.0,2.0,9.0,1.0
3159,3.6,4.1,4.1,3.0,8.0,1.0
473,3.7,3.9,4.0,3.9,3.0,1.0
16397,3.3,2.9,4.0,4.9,3.0,1.0
472,3.4,3.0,4.0,2.0,9.0,1.0
17737,2.1,1.2,3.1,2.9,5.0,1.0
1743,2.7,1.2,4.0,4.0,2.0,1.0
1140,3.6,4.0,4.9,4.0,9.0,1.0
3447,4.2,4.1,4.0,3.0,6.0,1.0
2137,3.6,3.0,3.1,4.0,9.0,1.0
1655,2.5,1.2,2.0,4.0,2.0,1.0
585,3.8,3.9,3.9,2.1,5.0,1.0
1767,2.7,1.0,4.0,4.1,3.0,1.0
1324,3.7,3.0,4.1,5.0,9.0,4.0
1802,4.2,4.0,4.0,2.9,7.0,1.0
358,4.3,4.1,4.0,5.0,9.0,4.0
2187,3.0,1.1,4.1,4.9,1.0,1.0
814,2.9,3.0,4.0,3.9,1.0,1.0
2837,3.5,4.0,4.9,5.0,9.0,5.0
3015,3.5,3.0,4.1,3.1,2.0,1.0
662,3.4,3.0,3.9,1.0,4.0,1.0
5043,3.9,3.1,2.9,5.0,9.0,2.0
15290,4.1,4.1,3.0,3.9,9.0,1.0
5054,3.7,3.0,2.9,5.0,9.0,2.0
3047,3.2,1.2,4.0,2.1,3.0,1.0
1230,3.6,3.0,4.0,4.1,5.0,1.0
666,3.6,4.0,4.1,4.0,3.0,1.0
1567,3.7,3.0,4.0,4.0,1.0,2.0
1272,3.2,1.2,4.9,5.0,3.0,3.0
1654,2.5,1.2,2.0,4.0,2.0,1.0
16350,3.7,3.0,2.0,5.0,9.0,1.0
1771,2.9,1.2,4.0,2.9,1.0,1.0
2141,3.4,3.0,3.1,2.0,4.0,1.0
2493,2.5,1.2,4.0,3.9,1.0,1.0
3452,4.0,4.1,3.9,2.0,8.0,1.0
16936,3.9,4.0,3.0,5.0,9.0,3.0
3055,3.5,4.0,4.0,1.0,9.0,1.0
6548,4.1,4.1,3.0,5.0,9.0,1.0
6816,4.2,4.1,3.0,5.0,9.0,2.0
2192,4.5,4.1,5.0,4.0,9.0,1.0
158,3.4,3.0,4.0,3.0,5.0,1.0
35,2.7,2.1,3.0,1.0,,1.0
14976,3.0,1.2,3.0,2.0,1.0,1.0
2221,3.1,1.2,4.0,2.0,2.0,1.0
658,3.6,4.0,4.1,2.1,5.0,1.0
1916,3.0,1.2,4.0,3.0,3.0,1.0
624,4.5,4.1,4.0,5.0,9.0,2.0
1308,4.5,4.1,5.0,5.0,9.0,4.0
1629,3.6,2.9,4.0,4.0,5.0,2.0
7108,3.0,2.5,4.0,2.0,7.0,1.0
3176,3.7,3.0,4.0,3.0,1.0,1.0
1977,3.2,3.0,3.9,3.0,9.0,1.0
1316,4.2,4.0,4.0,5.0,9.0,3.0
556,3.3,3.0,4.0,2.0,3.0,1.0
549,3.5,2.9,2.9,3.0,9.0,1.0
1936,2.6,1.2,4.0,4.0,1.0,1.0
3318,3.6,4.0,4.9,5.0,9.0,4.0
402,3.9,4.1,3.0,1.0,9.0,1.0
378,4.3,4.1,4.1,5.0,9.0,4.0
667,4.1,4.0,4.1,4.0,3.0,1.0
1713,3.2,3.0,4.0,4.0,9.0,1.0
1710,3.3,3.0,4.0,2.0,4.0,1.0
2546,3.1,4.1,3.0,3.1,9.0,1.0
1353,2.5,1.1,3.0,3.0,1.0,1.0
1265,3.6,4.1,3.9,4.9,9.0,4.0
64,2.9,1.0,4.0,3.0,3.0,1.0
2203,3.8,4.0,3.0,2.0,7.0,1.0
3428,4.6,5.0,4.0,2.0,9.0,1.0
279,3.6,3.0,4.1,4.0,3.0,1.0
1558,2.6,1.2,4.0,1.0,3.0,1.0
2033,2.6,1.2,3.1,2.0,3.0,1.0
15364,2.6,1.2,3.0,1.0,3.0,1.0
5584,2.2,1.1,3.0,1.0,1.0,1.0
659,3.6,4.0,4.1,2.9,8.0,1.0
1518,3.3,3.0,4.0,3.0,1.0,1.0
6008,2.7,1.2,3.9,3.0,2.0,1.0
6179,3.4,4.0,3.0,5.0,9.0,4.0
1547,3.0,1.2,4.0,2.0,5.0,1.0
262,4.4,4.0,5.0,5.0,9.0,2.0
422,3.8,3.0,5.0,4.0,9.0,1.0
7322,3.1,1.2,1.9,3.0,3.0,1.0
1571,3.6,3.1,4.0,4.0,8.0,1.0
1825,3.6,3.0,4.0,5.0,3.0,3.0
891,2.6,1.1,3.0,2.0,1.0,1.0
705,3.6,4.0,4.0,2.0,9.0,1.0
1545,3.9,4.1,2.9,3.0,9.0,3.0
3753,4.2,3.9,3.0,5.0,3.0,3.0
1052,2.9,1.2,4.0,4.1,3.0,1.0
109,4.1,3.0,4.0,4.1,9.0,1.0
1955,3.6,3.0,4.0,4.0,1.0,1.0
16448,4.0,4.1,3.0,5.0,8.0,1.0
913,3.2,2.9,4.0,2.1,5.0,1.0
570,3.9,3.0,4.9,4.0,3.0,1.0
1075,2.7,1.2,4.0,2.0,2.0,1.0
3258,3.8,4.0,3.9,4.0,8.0,1.0
3277,3.8,3.9,3.0,5.0,9.0,5.0
2297,3.4,4.0,4.0,4.1,9.0,2.0
2451,3.5,3.9,3.9,1.0,9.0,1.0
1,4.5,4.1,4.0,5.0,9.0,3.0
17068,2.7,1.2,4.0,4.0,1.0,2.0
124,2.6,1.2,3.0,4.0,2.0,1.0
6190,3.7,4.0,4.0,4.0,9.0,1.0
17018,3.7,3.1,4.0,3.1,9.0,1.0
745,3.0,1.2,3.9,3.0,3.0,1.0
47,2.8,1.1,3.0,5.0,2.0,2.0
17168,3.2,2.9,3.1,3.0,1.0,1.0
3028,3.3,3.0,3.9,3.9,7.0,1.0
5985,3.6,3.0,1.1,4.0,9.0,1.0
7238,3.4,3.0,3.0,3.1,3.0,1.0
825,4.6,4.1,4.0,4.9,8.0,3.0
3128,3.0,1.2,4.0,2.0,3.0,1.0
4,4.2,4.0,2.9,4.9,9.0,1.0
2193,4.6,4.1,4.9,4.9,9.0,1.0
1452,2.8,3.0,3.9,4.0,4.0,1.0
15949,3.5,1.1,4.0,5.0,1.0,1.0
2828,3.1,3.0,3.0,4.0,9.0,1.0
6289,3.1,1.0,5.0,4.1,2.0,2.0
99,3.7,4.0,4.0,4.0,9.0,1.0
430,4.2,4.0,5.0,5.0,9.0,1.0
2051,3.4,3.0,4.0,4.0,9.0,1.0
17194,3.5,1.1,4.1,4.9,3.0,1.0
1374,3.1,3.0,4.0,2.0,9.0,1.0
41,3.2,3.0,4.0,2.0,8.0,1.0
7216,2.4,1.2,4.0,2.0,1.0,1.0
844,3.4,3.0,3.1,4.0,9.0,1.0
5441,4.2,4.0,3.0,5.0,9.0,5.0
5861,3.9,4.0,2.0,4.9,9.0,2.0
15745,3.3,1.2,4.0,4.1,6.0,1.0
2177,4.4,3.0,4.0,4.0,9.0,1.0
3168,4.2,4.0,3.0,5.0,9.0,4.0
436,2.8,3.0,4.0,4.0,1.0,1.0
2291,3.0,4.1,4.0,4.0,9.0,2.0
1921,2.3,1.2,3.9,2.0,1.0,1.0
3063,3.6,4.1,4.9,5.0,9.0,4.0
3368,3.9,4.0,4.0,5.0,9.0,4.0
1377,3.4,1.2,4.0,5.0,9.0,4.0
6662,4.0,4.0,3.0,5.0,9.0,1.0
2794,3.4,3.0,3.1,3.9,3.0,1.0
3375,4.3,4.1,3.0,4.9,9.0,3.0
1437,3.7,4.1,2.1,3.0,9.0,1.0
5896,4.0,4.0,2.0,5.0,9.0,1.0
6192,3.4,3.1,4.0,4.0,8.0,1.0
2044,3.4,1.1,3.9,4.1,5.0,1.0
2083,3.2,1.2,4.0,4.0,3.0,1.0
7072,3.0,2.5,4.0,2.0,7.0,1.0
17010,3.7,4.0,4.0,3.0,9.0,1.0
1999,3.8,3.0,4.1,4.1,2.0,1.0
18207,4.1,4.1,4.0,4.9,9.0,1.0
3066,3.3,3.0,3.1,3.0,2.0,1.0
788,3.8,4.0,4.0,2.1,3.0,1.0
434,3.0,3.0,4.0,3.9,1.0,1.0
708,2.9,1.1,4.1,4.0,1.0,3.0
7475,4.1,4.0,5.0,3.9,6.0,1.0
1220,3.2,1.1,4.0,3.0,1.0,1.0
617,2.3,1.1,3.0,1.9,2.0,1.0
22,2.8,1.1,4.0,4.0,3.0,1.0
1515,3.3,3.0,3.9,3.0,1.0,1.0
963,3.1,3.1,3.0,1.0,6.0,1.0
716,4.2,4.0,4.0,4.0,9.0,1.0
125,2.6,1.2,3.0,4.0,4.0,1.0
1312,3.9,4.0,4.9,5.0,9.0,4.0
1731,3.1,1.2,4.1,5.0,3.0,1.0
17201,3.5,1.1,4.1,4.9,3.0,1.0
5763,4.0,4.1,3.0,5.0,9.0,3.0
1763,3.7,4.1,3.9,4.0,9.0,1.0
2293,4.1,4.0,4.9,4.0,9.0,2.0
16501,3.3,4.0,1.1,2.0,7.0,1.0
351,2.8,1.1,4.0,4.0,1.0,1.0
1720,3.8,4.0,4.0,2.9,7.0,1.0
2164,3.3,3.0,3.0,1.0,2.0,1.0
2367,3.3,3.1,3.1,3.0,9.0,1.0
6497,3.8,4.0,2.0,4.1,9.0,1.0
396,4.1,4.1,3.0,3.0,8.0,2.0
7373,2.8,1.1,3.0,2.0,2.0,1.0
684,2.5,1.1,3.0,1.9,1.0,1.0
906,3.2,3.1,3.0,4.0,9.0,2.0
1923,2.7,1.2,4.0,4.0,1.0,1.0
1799,3.2,3.0,3.1,1.0,8.0,1.0
932,3.0,1.0,4.0,4.0,2.0,1.0
6675,2.3,1.1,3.0,2.0,1.0,1.0
3131,3.9,3.0,4.0,4.0,9.0,1.0
3050,2.9,1.2,4.0,2.0,5.0,1.0
2076,3.7,4.1,5.0,3.0,9.0,1.0
2124,3.6,3.0,3.0,3.0,5.0,1.0
5417,3.2,1.2,3.0,4.1,3.0,2.0
3154,3.2,2.9,3.9,2.0,6.0,1.0
2353,4.0,4.0,4.0,4.0,8.0,1.0
2389,3.1,1.2,4.0,3.0,9.0,1.0
2014,4.2,4.0,5.0,5.0,9.0,4.0
1284,3.5,4.1,4.0,5.0,8.0,5.0
3388,3.7,3.0,4.0,5.0,6.0,1.0
2349,3.6,4.0,3.1,3.9,7.0,1.0
1948,2.6,3.0,4.0,3.0,6.0,1.0
7478,4.1,3.9,5.0,4.0,6.0,1.0
2321,2.5,1.2,4.0,1.0,5.0,1.0
2132,3.8,3.1,4.9,4.0,6.0,1.0
91,3.3,3.0,4.0,2.0,2.0,1.0
6556,3.6,3.1,1.9,3.9,9.0,1.0
382,4.3,4.1,4.1,5.0,9.0,4.0
2967,3.6,4.0,1.1,4.0,9.0,2.0
2089,3.3,1.0,4.0,3.9,1.0,2.0
17105,2.9,1.2,4.0,2.9,4.0,1.0
1321,4.2,3.9,3.0,5.0,3.0,3.0
7333,2.8,1.0,3.0,1.9,1.0,1.0
18269,4.3,4.0,5.0,5.0,8.0,1.0
16939,3.4,4.0,2.9,4.0,9.0,3.0
5680,3.4,4.0,3.0,5.0,9.0,1.0
550,3.6,2.9,2.9,4.0,9.0,1.0
1946,3.2,1.1,4.0,2.1,3.0,1.0
1192,3.5,3.0,3.0,2.0,5.0,1.0
427,3.8,4.1,4.0,2.0,9.0,2.0
907,3.2,3.1,3.0,4.0,9.0,2.0
6745,3.5,3.0,4.0,3.9,4.0,5.0
1219,4.0,4.1,4.1,4.0,9.0,2.0
1758,2.8,1.0,4.0,4.1,1.0,1.0
2040,2.9,1.1,4.1,4.9,2.0,1.0
3325,3.1,3.0,4.0,5.0,9.0,3.0
2218,3.9,3.0,4.0,2.0,9.0,1.0
2462,3.3,3.0,3.1,4.0,6.0,1.0
15,3.7,3.0,4.0,4.0,9.0,1.0
470,2.6,1.2,5.0,4.9,1.0,1.0
7481,4.1,3.9,5.0,4.0,6.0,1.0
2796,3.5,4.1,4.0,5.0,9.0,2.0
496,3.0,3.0,4.0,4.0,8.0,1.0
4883,3.2,3.1,2.9,4.0,9.0,1.0
7184,3.3,3.0,2.9,3.9,5.0,1.0
2207,2.8,1.2,3.9,4.0,1.0,1.0
17115,3.5,3.0,4.0,3.0,3.0,1.0
2507,2.8,1.1,3.9,4.0,1.0,1.0
303,4.2,4.1,4.0,4.9,9.0,1.0
2214,4.1,4.0,5.0,4.0,9.0,1.0
2362,2.8,1.2,3.0,1.0,1.0,2.0
1527,3.7,4.0,3.0,4.0,9.0,1.0
2085,3.5,3.0,4.0,4.9,6.0,1.0
7174,3.4,3.0,3.0,4.0,5.0,1.0
1279,3.3,2.9,4.9,4.9,4.0,1.0
1261,3.7,4.0,4.0,4.1,6.0,1.0
3007,4.1,4.1,3.0,4.9,9.0,4.0
488,2.5,1.2,3.0,2.9,6.0,1.0
1647,3.4,4.1,4.0,5.0,8.0,4.0
1033,2.6,1.0,3.9,2.0,2.0,1.0
2235,3.9,3.0,4.0,3.0,9.0,1.0
5195,3.5,3.0,3.1,1.9,9.0,1.0
368,3.4,1.2,3.1,4.0,9.0,1.0
2090,3.3,2.9,4.9,4.1,5.0,2.0
17014,3.8,4.0,4.0,3.1,9.0,1.0
1903,3.7,2.9,3.0,4.0,2.0,1.0
1997,4.0,3.9,4.0,5.0,3.0,2.0
106,2.2,3.0,4.0,4.0,4.0,1.0
16912,4.0,4.0,3.0,5.0,9.0,2.0
1832,2.7,3.0,3.0,2.1,3.0,1.0
426,3.9,4.1,4.0,2.0,9.0,1.0
1303,4.5,4.1,3.0,4.9,9.0,4.0
2526,2.7,1.1,4.0,4.1,2.0,1.0
1232,3.5,3.0,4.1,2.0,4.0,1.0
406,4.7,4.1,4.0,5.0,9.0,3.0
1436,3.1,1.2,4.0,2.1,3.0,1.0
6708,3.0,1.1,3.9,4.0,1.0,1.0
2527,3.2,3.0,3.9,2.0,5.0,1.0
16963,3.6,3.0,4.0,2.0,9.0,1.0
3281,4.6,4.1,4.0,5.0,9.0,5.0
2802,3.4,3.0,4.0,2.0,3.0,1.0
5204,2.5,1.2,1.1,4.0,1.0,1.0
1843,2.6,1.2,3.0,4.0,1.0,1.0
16281,3.4,3.0,3.9,3.0,9.0,1.0
2096,2.2,1.1,3.0,1.1,6.0,1.0
1352,3.5,3.0,4.0,3.0,5.0,1.0
7258,3.2,2.9,3.0,2.9,1.0,1.0
1329,3.4,3.0,4.9,4.0,4.0,1.0
2948,4.2,4.1,4.0,2.1,9.0,1.0
795,3.5,4.1,3.0,5.0,8.0,4.0
1242,3.4,1.2,3.0,4.0,2.0,2.0
1579,2.5,1.1,4.0,4.0,1.0,1.0
16669,3.7,4.2,3.0,2.0,8.0,1.0
546,4.1,3.0,5.0,4.0,9.0,2.0
14632,3.9,3.0,3.0,5.0,9.0,3.0
5941,3.6,3.0,3.0,5.0,1.0,1.0
5559,3.1,3.0,4.0,2.0,9.0,1.0
1011,2.5,1.2,3.0,1.0,1.0,1.0
763,2.7,1.2,4.0,3.9,1.0,1.0
4922,3.4,4.1,3.0,4.1,8.0,2.0
3346,3.3,4.0,4.1,4.0,9.0,1.0
16956,3.8,3.0,4.0,2.0,2.0,1.0
3060,3.3,3.0,3.9,1.0,9.0,1.0
17111,2.8,1.2,4.0,3.0,2.0,1.0
7343,2.6,1.0,3.1,1.1,1.0,1.0
7471,3.9,4.0,5.0,4.0,9.0,1.0
2347,3.4,3.1,3.1,4.0,5.0,1.0
3379,4.4,4.1,5.0,5.0,9.0,5.0
2902,4.2,4.0,4.0,5.0,9.0,4.0
1363,2.7,1.2,3.0,4.0,4.0,1.0
2335,3.0,1.2,4.0,4.9,4.0,1.0
17187,3.4,1.2,4.1,4.0,3.0,1.0
1396,3.1,2.9,3.0,4.0,2.0,1.0
730,2.8,1.1,5.0,3.0,1.0,1.0
2271,4.0,3.1,4.0,4.0,,3.0
18299,3.4,1.0,4.0,4.9,1.0,1.0
1234,2.2,1.0,3.0,2.0,1.0,1.0
156,2.7,1.1,4.0,3.0,2.0,1.0
17087,3.7,4.0,4.0,4.0,9.0,1.0
2856,4.1,4.1,5.0,5.0,8.0,5.0
1055,,,,,,
6374,3.7,3.0,3.0,4.0,3.0,1.0
2344,3.5,4.0,3.1,4.0,7.0,1.0
771,4.1,4.1,4.0,5.0,9.0,2.0
692,3.6,4.0,4.0,4.9,9.0,1.0
